EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
1172704,MARIES CO.,SHANTYTOWN,05/07/2024,137,Tornado, ,EF0,0,0,5000,0,MO,CST-6, ,189892,C,125,SGF,0,0,NWS Storm Survey, ,1.07,150,2,SE,3,ESE,SHANTYTOWN,05/07/2024,138,38.01,-92.015,38.02,-92,"This is a continuation of the EF-0 tornado that touched down in Pulaski County and tracked northeast into far northwest Phelps County and finally into Maries County. Once it crossed the Phelps/Maries County line, it continues its intermittent path for 1.07 miles, uprooting a few trees before lifting 5 miles northeast of Dixon.","A shortwave trough and an associated cold front pushed through the Missouri Ozarks during the late evening of May 6, 2024 and into the early morning hours of May 7, 2024. Thunderstorms developed along the front west of the Ozarks, quickly growing upscale to a linear storm mode by the time they reached southwest Missouri. This line of thunderstorms pushed through the area, causing widespread wind damage, flash flooding, and several tornadoes.",165
1188182,RANDOLPH CO.,MT AIRY,05/07/2024,143,Tornado, ,EF1,0,0,0,0,MO,CST-6, ,189681,C,175,EAX,0,0,NWS Storm Survey, ,8.27,250,3,ENE,1,W,MOBERLY,05/07/2024,156,39.39,-92.6,39.42,-92.45,"A tornado developed west of County Road 2160 in Randolph County during the early morning on May 7. It was initially weak, damaging mainly trees along County Road 2180 before it strengthened as it approached Route D. One property featured multiple small trees uprooted in various directions as well as minor roof damage. Along Route D, much larger trees were downed or uprooted, with more roof damage to property. A water tank was destroyed, with the top blown over 100 yards to the northeast. Just east of Route D, several trees were snapped at their tops in a large grove. The tornado then shifted northeastward, damaging a barn just west of Moberly as well as several trees. The tornado then reached the west side of Moberly, producing considerable tree damage just west and northwest of downtown. Several power lines and poles were downed near the intersection of Reed Street and Emerson Street. Multiple trees were downed to the northeast, including on Bond Street and Franklin Street. Some of these trees were uprooted, falling on property and causing considerable tree and vehicle damage. Shingle damage and broken windows were also visible at several locations. The tornado lifted just southwest of the railroad tracks, with sporadic straight-line wind damage noted to the northeast on the north side of Moberly.","In the late evening hours of May 6th and early morning hours of May 7th, several severe linear features moved through Missouri from west to east. These produced widespread 60 mph straight line wind damage with numerous embedded QLCS mesovortices and a few confirmed QLCS tornadoes.",166
1188183,RANDOLPH CO.,HIGBEE,05/07/2024,144,Tornado, ,EF0,0,0,0,0,MO,CST-6, ,189681,C,175,EAX,0,0,NWS Storm Survey, ,2.25,400,1,S,2,ESE,HIGBEE,05/07/2024,147,39.3,-92.52,39.31,-92.48,"An EF0 tornado developed just southwest of Higbee, damaging a large section of the southern part of town. Most of the damage was to trees, with the most significant damage occurring near the railroad tracks and along Highway A to the south of the tracks. An automobile was displaced a couple feet in a parking lot, and a trailer was blown into a business property. The property also featured significant roof damage. Multiple large trees were blown down, and smaller trees were uprooted. Some of these trees fell onto property, damaging a couple of vehicles and several residences. Several large trees were downed along Monroe Street as well. As the tornado moved northeast, it weakened, damaging mainly smaller trees and limbs before lifting near County Road 2560 northeast of town.","In the late evening hours of May 6th and early morning hours of May 7th, several severe linear features moved through Missouri from west to east. These produced widespread 60 mph straight line wind damage with numerous embedded QLCS mesovortices and a few confirmed QLCS tornadoes.",167
1173100,CRAWFORD CO.,HINCH,05/07/2024,244,Tornado, ,EF0,0,0,0,0,MO,CST-6, ,190743,C,55,LSX,0,0,NWS Storm Survey, ,0.72,75,3,NNW,3,NNW,HINCH,05/07/2024,245,38.105,-91.195,38.109,-91.183,"A tornado touched down just south of Miller Lane, about half a mile west southwest of intersection with Highway N (4 miles southeast of Bourbon). As it tracked to the northeast it snapped off or blew down numerous trees and tree limbs. It lifted and dissipated around two tenths of a mile northeast of the intersection of Miller Lane and Highway N. Overall, the tornado was rated EF0 with a path length of 0.72 miles and a max path width of 75 yards. No deaths or injuries were reported.","During the night on May 6th, 2024, a line of severe thunderstorms moved across western Missouri and impacted the NWS St. Louis forecast area during the early morning of May 7th. While damaging straight-line wind was observed across parts of the region, three QLCS tornadoes were detected.",168
1173102,FRANKLIN CO.,SULLIVAN,05/07/2024,245,Tornado, ,EF1,0,0,0,0,MO,CST-6, ,190743,C,71,LSX,0,0,NWS Storm Survey, ,0.31,150,1,ESE,1,E,SULLIVAN,05/07/2024,246,38.217,-91.137,38.219,-91.133,"A tornado touched down at Sullivan High School causing minor damage to the walkway roof cover. Then it tracked to the northeast, crossing East Vine Street, snapping off several tree limbs and uprooting a pine tree. Then it heavily damaged a restaurant before crossing Highway 185. Some of the debris from the restaurant was lofted into the trees across the highway. It uprooted several more trees and snapped off numerous tree limbs before lifting and dissipating just past the end of Elm Springs Hill Drive. Overall, the tornado was rated EF1 with a path length of 0.31 miles and a max path width of 150 yards. No deaths or injuries were reported.","During the night on May 6th, 2024, a line of severe thunderstorms moved across western Missouri and impacted the NWS St. Louis forecast area during the early morning of May 7th. While damaging straight-line wind was observed across parts of the region, three QLCS tornadoes were detected.",169
1173103,ST. CHARLES CO.,DEFIANCE,05/07/2024,321,Tornado, ,EF0,0,0,0,0,MO,CST-6, ,190743,C,183,LSX,0,0,NWS Storm Survey, ,2.23,50,3,NW,3,N,DEFIANCE,05/07/2024,322,38.665,-90.812,38.676,-90.773,"A tornado touched down just south of Indian Ridge Lane, 2.9 miles northwest of Defiance. As it tracked to the east northeast it snapped off or uprooted several large trees, as well as snapping off numerous tree limbs. No structural damage was reported. The tornado lifted and dissipated around 3 miles north of Defiance.  Overall, the tornado was rated EF0 with a path length of 2.23 miles and a max path width of 50 yards. No deaths or injuries were reported.","During the night on May 6th, 2024, a line of severe thunderstorms moved across western Missouri and impacted the NWS St. Louis forecast area during the early morning of May 7th. While damaging straight-line wind was observed across parts of the region, three QLCS tornadoes were detected.",170
1181941,CAPE GIRARDEAU CO.,EGYPT MILLS,05/08/2024,958,Tornado, ,EF0,0,0,10000,0,MO,CST-6, ,191478,C,31,PAH,0,0,NWS Storm Survey, ,0.16,50,3,S,3,S,EGYPT MILLS,05/08/2024,959,37.3535,-89.4773,37.3558,-89.4768,"A midday supercell produced a brief EF-0 tornado northeast of Cape Girardeau. A mobile home suffered some minor underpinning damage. Several large tree branches were broken. A resident's outdoor camera captured the small tornado on video. Estimated max winds with this tornado were 65 mph.","A major outbreak of severe weather occurred on the 8th for the Quad State region. On the synoptic scale, a longwave trough was centered across the Rockies with deep-layer southwesterly flow from the Southern Plains to the Ohio Valley. A 110 kt upper jet extended from northern KS to IA while a 60 kt mid-level jet was positioned across northern MZ into IA. Surface low pressure near the MZ/KS border lifted to St. Louis around 12am CST on the 9th. A warm frontal boundary stretched across the Quad State, with a cold front extending southward from the surface low. ||The environment became unstable by early afternoon, especially in SE Missouri, with MLCAPE of 3000 J/kg. Deep-layer shear was on the order of 55-65 kts, though low-level shear was 15 kts, increasing to 20 kts later in the day. SRH was around 100-150 m2/s2 with higher values north towards St. Louis. STP values were 2-3 due to deep-layer shear and instability. Supercell activity was more prominent during the afternoon to the east in Southern Illinois or Western Kentucky compared to Southeast Missouri. ||For Southeast Missouri, storms moved through with the cold front late evening on the 7th through the overnight hours with marginally severe wind gusts in Advance. The front reversed course and began lifting as a warm front in the morning. Though convective organization was mainly in Western Kentucky at first, late morning storms near the Missouri/Illinois border produced a brief EF-0 tornado northeast of Cape Girardeau. The mid-afternoon and late afternoon lines of storms had a glancing impact on northern portions of Southeast Missouri, with the late evening storm line finally pushing across, producing widespread wind damage in Ripley County and hail further east.",171
1173127,CRAWFORD CO.,JAKE PRAIRIE,05/08/2024,1004,Tornado, ,EF1,0,0,0,0,MO,CST-6, ,190749,C,55,LSX,0,0,NWS Storm Survey, ,2.24,75,3,SE,4,NNW,CUBA AIRSTRIP ARPT,05/08/2024,1008,38.137,-91.477,38.136,-91.437,"A tornado touched down on Jakes Prairie Road, about 6.5 miles northwest of Cuba. It uprooted and snapped off several large trees, then it tracked to the east. As it approached Four Mile Road it either uprooted or snapped off several more large trees before lifting and dissipating on Pleasant Valley Road, just west of intersection with Highway 19. Overall, the tornado was rated EF1 with a path length of 2.24 miles and a max path width of 75 yards. No deaths or injuries were reported.","The bi-state region was threatened with severe thunderstorms on May 8th. Numerous supercells produced very large hail most of the day, and a small QLCS produced multiple tornadoes in southeast Missouri.",172
1173818,BARRY CO.,MONETT ARPT,05/08/2024,1525,Tornado, ,EF1,0,0,55000,0,MO,CST-6, ,189891,C,9,SGF,0,0,NWS Storm Survey, ,3.26,150,1,SSE,4,WNW,PLEASANT RIDGE,05/08/2024,1529,36.91,-93.89,36.927,-93.835,"A NWS Survey team found EF-0 damage in northern Barry County as numerous large trees were uprooted. As the tornado continued to track northeast, it intensified to an EF-1 and caused damage to an outbuilding as well as the roofing material to a house just before crossing over the Barry/Lawrence County line, where it continued to track through southern Lawrence County.","Two rounds of severe thunderstorms occurred on May 8, 2024. The first round occurred during the morning and early afternoon hours as a surface low pressure system approached the area from the southwest, pushing a strong frontal boundary and shortwave energy/lift into the region. For this round, thunderstorms were more elevated in nature, producing hail up to golf ball size, damaging winds, and flash flooding due to heavy rain.||The second round of severe thunderstorms occurred during the mid-afternoon and evening hours as stronger lift approached the frontal boundary and additional thunderstorms developed along the front. Supercells produced hail up to 4 inches in diameter, widespread wind damage, flash flooding, and an EF-1 tornado in Barry and Lawrence counties.",173
1173828,LAWRENCE CO.,VERONA,05/08/2024,1529,Tornado, ,EF1,0,0,100000,0,MO,CST-6, ,189891,C,109,SGF,0,0,NWS Storm Survey, ,7.51,150,4,SSW,1,WNW,BONHAM,05/08/2024,1546,36.927,-93.835,36.94,-93.7,"This is a continuation of the tornado that touched down in northern Barry County. As it continued to track into Lawrence County, this tornado continued to cause EF-1 damage, resulting in downed powerlines, and roofing panels to be torn off of a barn. Continuing further northeast south of Aurora, a mobile home was flipped over, several trees were uprooted or snapped, powerlines were down, and several houses had roof damage.","Two rounds of severe thunderstorms occurred on May 8, 2024. The first round occurred during the morning and early afternoon hours as a surface low pressure system approached the area from the southwest, pushing a strong frontal boundary and shortwave energy/lift into the region. For this round, thunderstorms were more elevated in nature, producing hail up to golf ball size, damaging winds, and flash flooding due to heavy rain.||The second round of severe thunderstorms occurred during the mid-afternoon and evening hours as stronger lift approached the frontal boundary and additional thunderstorms developed along the front. Supercells produced hail up to 4 inches in diameter, widespread wind damage, flash flooding, and an EF-1 tornado in Barry and Lawrence counties.",174
1173179,REYNOLDS CO.,REDFORD,05/08/2024,1944,Tornado, ,EF0,0,0,0,0,MO,CST-6, ,190749,C,179,LSX,0,0,NWS Storm Survey, ,0.49,30,9,ESE,9,E,REDFORD,05/08/2024,1945,37.303,-90.761,37.306,-90.753,"A tornado touched down on County Road 456, 7.6 miles east southeast of Redford. It broke off numerous tree limbs as well as uprooting a large tree before crossing over into Iron County. The path length in Reynolds County was 0.49 miles with a max path width of 30 yards with a rating of EF0.","The bi-state region was threatened with severe thunderstorms on May 8th. Numerous supercells produced very large hail most of the day, and a small QLCS produced multiple tornadoes in southeast Missouri.",175
